airquality,temperature,humidity,clear,red,green,blue,illuminance,time,steps,quality
317,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:29:11,15214,70
318,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:29:21,15214,70
319,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:29:32,15214,70
320,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:29:42,15214,70
321,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:29:52,15214,70
322,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:02,15214,70
323,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:12,15214,70
324,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:22,15214,70
325,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:32,15214,70
326,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:42,15214,70
327,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:30:52,15214,70
328,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:02,15214,70
329,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:12,15214,70
330,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:22,15214,70
331,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:32,15214,70
332,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:42,15214,70
333,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:31:52,15214,70
334,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:02,15214,70
335,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:12,15214,70
336,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:22,15214,70
337,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:32,15214,70
338,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:42,15214,70
339,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:32:52,15214,70
340,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:02,15214,70
341,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:12,15214,70
342,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:22,15214,70
343,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:32,15214,70
344,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:42,15214,70
345,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:33:52,15214,70
346,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:02,15214,70
347,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:12,15214,70
348,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:22,15214,70
349,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:32,15214,70
350,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:43,15214,70
351,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:34:53,15214,70
352,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:03,15214,70
353,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:13,15214,70
354,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:23,15214,70
355,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:33,15214,70
356,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:43,15214,70
357,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:35:53,15214,70
358,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:03,15214,70
359,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:13,15214,70
360,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:23,15214,70
361,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:33,15214,70
362,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:43,15214,70
363,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:36:53,15214,70
364,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:03,15214,70
365,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:13,15214,70
366,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:23,15214,70
367,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:33,15214,70
368,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:43,15214,70
369,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:37:53,15214,70
370,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:03,15214,70
371,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:13,15214,70
372,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:23,15214,70
373,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:33,15214,70
374,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:43,15214,70
375,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:38:53,15214,70
376,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:03,15214,70
377,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:13,15214,70
378,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:23,15214,70
379,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:33,15214,70
380,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:43,15214,70
381,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:39:53,15214,70
382,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:03,15214,70
383,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:14,15214,70
384,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:24,15214,70
385,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:34,15214,70
386,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:44,15214,70
387,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:40:54,15214,70
388,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:04,15214,70
389,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:14,15214,70
390,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:24,15214,70
391,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:34,15214,70
392,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:44,15214,70
393,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:41:54,15214,70
394,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:04,15214,70
395,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:14,15214,70
396,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:24,15214,70
397,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:34,15214,70
398,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:44,15214,70
399,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:42:54,15214,70
400,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:04,15214,70
401,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:14,15214,70
402,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:24,15214,70
403,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:34,15214,70
404,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:44,15214,70
405,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:43:54,15214,70
406,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:04,15214,70
407,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:14,15214,70
408,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:24,15214,70
409,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:34,15214,70
410,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:44,15214,70
411,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:44:54,15214,70
412,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:04,15214,70
413,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:14,15214,70
414,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:24,15214,70
415,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:34,15214,70
416,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:45,15214,70
417,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:45:55,15214,70
418,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:05,15214,70
419,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:15,15214,70
420,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:25,15214,70
421,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:35,15214,70
422,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:45,15214,70
423,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:46:55,15214,70
424,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:05,15214,70
425,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:15,15214,70
426,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:25,15214,70
427,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:35,15214,70
428,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:45,15214,70
429,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:47:55,15214,70
430,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:05,15214,70
431,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:15,15214,70
432,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:25,15214,70
433,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:35,15214,70
434,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:45,15214,70
435,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:48:55,15214,70
436,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:05,15214,70
437,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:15,15214,70
438,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:25,15214,70
439,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:35,15214,70
440,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:45,15214,70
441,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:49:55,15214,70
442,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:05,15214,70
443,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:15,15214,70
444,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:25,15214,70
445,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:35,15214,70
446,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:45,15214,70
447,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:50:55,15214,70
448,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:06,15214,70
449,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:16,15214,70
450,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:26,15214,70
451,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:36,15214,70
452,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:46,15214,70
453,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:51:56,15214,70
454,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:06,15214,70
455,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:16,15214,70
456,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:26,15214,70
457,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:36,15214,70
458,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:46,15214,70
459,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:52:56,15214,70
460,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:06,15214,70
461,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:16,15214,70
462,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:26,15214,70
463,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:36,15214,70
464,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:46,15214,70
465,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:53:56,15214,70
466,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:06,15214,70
467,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:16,15214,70
468,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:26,15214,70
469,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:36,15214,70
470,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:46,15214,70
471,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:54:56,15214,70
472,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:06,15214,70
473,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:16,15214,70
474,386.28,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:26,15214,70
475,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:36,15214,70
476,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:46,15214,70
477,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:55:56,15214,70
478,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:06,15214,70
479,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:16,15214,70
480,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:26,15214,70
481,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:37,15214,70
482,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:47,15214,70
483,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:56:57,15214,70
484,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:07,15214,70
485,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:17,15214,70
486,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:27,15214,70
487,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:37,15214,70
488,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:47,15214,70
489,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:57:57,15214,70
490,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:07,15214,70
491,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:17,15214,70
492,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:27,15214,70
493,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:37,15214,70
494,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:47,15214,70
495,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:58:57,15214,70
496,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:07,15214,70
497,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:17,15214,70
498,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:27,15214,70
499,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:37,15214,70
500,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:47,15214,70
501,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 01:59:57,15214,70
502,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:07,15214,70
503,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:17,15214,70
504,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:27,15214,70
505,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:37,15214,70
506,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:47,15214,70
507,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:00:57,15214,70
508,380.99,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:07,15214,70
509,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:17,15214,70
510,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:27,15214,70
511,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:37,15214,70
512,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:47,15214,70
513,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:01:57,15214,70
514,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:07,15214,70
515,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:18,15214,70
516,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:28,15214,70
517,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:38,15214,70
518,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:48,15214,70
519,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:02:58,15214,70
520,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:08,15214,70
521,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:18,15214,70
522,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:28,15214,70
523,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:38,15214,70
524,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:48,15214,70
525,384.96,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:03:58,15214,70
526,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:08,15214,70
527,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:18,15214,70
528,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:28,15214,70
529,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:38,15214,70
530,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:48,15214,70
531,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:04:58,15214,70
532,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:08,15214,70
533,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:18,15214,70
534,380.99,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:28,15214,70
535,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:38,15214,70
536,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:48,15214,70
537,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:05:58,15214,70
538,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:08,15214,70
539,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:18,15214,70
540,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:28,15214,70
541,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:38,15214,70
542,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:48,15214,70
543,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:06:58,15214,70
544,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:08,15214,70
545,380.99,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:18,15214,70
546,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:28,15214,70
547,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:39,15214,70
548,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:49,15214,70
549,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:07:59,15214,70
550,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:09,15214,70
551,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:19,15214,70
552,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:29,15214,70
553,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:39,15214,70
554,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:49,15214,70
555,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:08:59,15214,70
556,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:09,15214,70
557,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:19,15214,70
558,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:29,15214,70
559,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:39,15214,70
560,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:49,15214,70
561,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:09:59,15214,70
562,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:09,15214,70
563,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:19,15214,70
564,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:29,15214,70
565,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:39,15214,70
566,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:49,15214,70
567,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:10:59,15214,70
568,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:09,15214,70
569,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:19,15214,70
570,383.63,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:29,15214,70
571,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:39,15214,70
572,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:49,15214,70
573,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:11:59,15214,70
574,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:09,15214,70
575,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:19,15214,70
576,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:29,15214,70
577,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:39,15214,70
578,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:49,15214,70
579,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:12:59,15214,70
580,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:13:09,15214,70
581,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:13:19,15214,70
582,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:13:30,15214,70
583,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:13:40,15214,70
584,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:13:50,15214,70
585,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:00,15214,70
586,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:10,15214,70
587,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:20,15214,70
588,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:30,15214,70
589,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:40,15214,70
590,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:14:50,15214,70
591,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:00,15214,70
592,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:10,15214,70
593,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:20,15214,70
594,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:30,15214,70
595,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:40,15214,70
596,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:15:50,15214,70
597,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:00,15214,70
598,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:10,15214,70
599,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:20,15214,70
600,382.31,30.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:30,15214,70
601,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:40,15214,70
602,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:16:50,15214,70
603,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:00,15214,70
604,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:10,15214,70
605,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:20,15214,70
606,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:30,15214,70
607,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:40,15214,70
608,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:17:50,15214,70
609,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:00,15214,70
610,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:10,15214,70
611,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:20,15214,70
612,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:30,15214,70
613,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:40,15214,70
614,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:18:50,15214,70
615,384.96,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:01,15214,70
616,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:11,15214,70
617,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:21,15214,70
618,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:31,15214,70
619,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:41,15214,70
620,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:19:51,15214,70
621,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:01,15214,70
622,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:11,15214,70
623,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:21,15214,70
624,380.99,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:31,15214,70
625,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:41,15214,70
626,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:20:51,15214,70
627,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:01,15214,70
628,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:11,15214,70
629,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:21,15214,70
630,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:31,15214,70
631,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:41,15214,70
632,383.63,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:21:51,15214,70
633,382.31,29.0,58.0,0,0,0,0,0.0,2017-03-25 02:22:01,15214,70
