airquality, clear, red, green, blue, illuminance, timestamp
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:00.537052+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:10.558146+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:20.572555+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:30.593784+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:40.615108+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:29:50.636408+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:00.657485+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:10.678758+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:20.692536+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:30.713788+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:40.735051+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:30:50.752581+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:00.773782+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:10.795141+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:20.812526+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:30.833761+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:40.855129+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:31:50.876406+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:00.897684+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:10.919361+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:20.940522+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:30.957072+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:40.978313+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:32:50.999484+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:01.012701+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:11.044075+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:21.065445+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:31.086645+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:41.107799+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:33:51.129094+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:01.146177+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:11.167343+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:21.188470+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:31.202546+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:41.223812+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:34:51.242503+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:01.257998+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:11.279100+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:21.300174+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:31.314126+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:41.335611+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:35:51.356868+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:01.375372+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:11.396114+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:21.417251+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:31.437157+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:41.458345+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:36:51.479507+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:01.492992+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:11.513228+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:21.534507+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:31.552550+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:41.573775+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:37:51.595139+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:01.616363+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:11.637498+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:21.658649+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:31.679805+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:41.700968+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:38:51.722097+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:01.743340+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:11.764565+05:30
